country,pm1998,pm1999,pm2000,pm2001,pm2002,pm2003,pm2004,pm2005,pm2006,pm2007,pm2008,pm2009,pm2010,pm2011,pm2012,pm2013,pm2014,pm2015,pm2016,pm2017,pm2018,pm2019,pm2020,pm2021,llpp_who_1998,llpp_who_1999,llpp_who_2000,llpp_who_2001,llpp_who_2002,llpp_who_2003,llpp_who_2004,llpp_who_2005,llpp_who_2006,llpp_who_2007,llpp_who_2008,llpp_who_2009,llpp_who_2010,llpp_who_2011,llpp_who_2012,llpp_who_2013,llpp_who_2014,llpp_who_2015,llpp_who_2016,llpp_who_2017,llpp_who_2018,llpp_who_2019,llpp_who_2020,llpp_who_2021,llpp_nat_1998,llpp_nat_1999,llpp_nat_2000,llpp_nat_2001,llpp_nat_2002,llpp_nat_2003,llpp_nat_2004,llpp_nat_2005,llpp_nat_2006,llpp_nat_2007,llpp_nat_2008,llpp_nat_2009,llpp_nat_2010,llpp_nat_2011,llpp_nat_2012,llpp_nat_2013,llpp_nat_2014,llpp_nat_2015,llpp_nat_2016,llpp_nat_2017,llpp_nat_2018,llpp_nat_2019,llpp_nat_2020,llpp_nat_2021
Lithuania,17.166875,16.464791666666667,14.663125,14.376458333333334,16.216666666666665,15.270833333333334,14.19375,13.911875,15.449375000000002,14.752083333333333,16.742291666666667,16.024375,17.687916666666666,15.058333333333332,15.174999999999999,14.712916666666667,15.05625,13.270416666666668,11.728125,11.853125,13.497291666666667,11.136458333333332,10.478125,12.509166666666667,1.1925000000000001,1.1235416666666667,0.9466666666666667,0.918125,1.0997916666666667,1.0066666666666666,0.9004166666666666,0.8733333333333334,1.0241666666666667,0.9560416666666667,1.1508333333333334,1.0804166666666666,1.2439583333333333,0.9856250000000001,0.9977083333333333,0.9520833333333334,0.9856250000000001,0.8112499999999999,0.6595833333333333,0.6722916666666667,0.8322916666666668,0.60125,0.5360416666666666,0.7362500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luxembourg,14.582500000000001,13.5,11.815,11.840833333333334,11.8375,13.527499999999998,12.546666666666667,12.114166666666668,12.435,12.168333333333335,13.053333333333333,14.030833333333334,14.194166666666666,13.4375,11.763333333333334,13.065,10.585833333333333,10.611666666666666,10.049999999999999,9.510833333333332,9.605,7.7525,7.039166666666667,8.204166666666667,0.94,0.8341666666666666,0.6666666666666666,0.6691666666666666,0.6691666666666666,0.8358333333333333,0.7391666666666666,0.6974999999999999,0.7283333333333334,0.7050000000000001,0.7891666666666667,0.8849999999999999,0.9008333333333334,0.8275,0.6633333333333333,0.7916666666666666,0.5483333333333333,0.5499999999999999,0.49583333333333335,0.44166666666666665,0.45,0.27,0.19833333333333333,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Macedonia,25.940875,24.54375,26.887124999999997,26.509375,29.259375,30.65175,25.814875,27.675,29.62575,28.05025,25.5505,24.125125,20.124875,31.9135,28.377625000000002,25.082875,24.181,25.778125,23.555125,23.839875,24.346875,21.026374999999998,19.94075,21.414125000000002,2.0521249999999998,1.9158750000000002,2.14475,2.1081250000000002,2.37725,2.5142499999999997,2.0395,2.22175,2.413625,2.259,2.01375,1.8745,1.481625,2.637125,2.290875,1.968,1.8791250000000002,2.0361249999999997,1.818375,1.846125,1.89575,1.570875,1.463875,1.6083749999999999,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,6.370909090909091,5.739545454545454,7.083181818181819,11.508636363636363,8.66909090909091,9.27818181818182,8.568636363636363,10.172727272727274,9.451818181818181,11.057727272727274,9.490454545454545,10.130454545454546,11.278636363636364,10.464545454545455,9.747727272727273,10.519545454545455,9.504090909090909,10.27590909090909,10.179545454545455,9.510454545454545,9.463181818181818,9.635454545454547,8.00590909090909,9.108181818181817,0.1368181818181818,0.08818181818181818,0.21181818181818182,0.6381818181818182,0.3654545454545454,0.41818181818181815,0.3568181818181818,0.5072727272727273,0.43636363636363634,0.5940909090909091,0.4436363636363636,0.505,0.6154545454545455,0.5372727272727272,0.4677272727272727,0.5404545454545455,0.4440909090909091,0.5181818181818182,0.5104545454545455,0.44500000000000006,0.44181818181818183,0.45772727272727276,0.30454545454545456,0.4059090909090909,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,16.14238683127572,13.817654320987655,14.756913580246913,22.680123456790124,20.498600823045265,20.512757201646092,19.248024691358026,20.6540329218107,19.2740329218107,23.661028806584362,21.875925925925927,19.948395061728394,21.28477366255144,20.02777777777778,20.064814814814813,20.3638683127572,18.910370370370373,19.781893004115226,17.554115226337448,17.048847736625515,18.79761316872428,20.19530864197531,15.969382716049383,16.334279835390948,1.0919341563786007,0.8642798353909465,0.9560082304526749,1.732962962962963,1.5188477366255144,1.520246913580247,1.39679012345679,1.534238683127572,1.3989300411522634,1.8288065843621397,1.6539917695473252,1.4651440329218108,1.5960905349794239,1.4725925925925925,1.4764609053497941,1.5059670781893004,1.3629218106995884,1.448724279835391,1.2300411522633743,1.1809465020576133,1.3523456790123456,1.4892181069958847,1.0753086419753086,1.1108230452674897,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,11.729305555555555,9.993958333333333,12.480208333333334,11.613750000000001,15.572430555555554,12.918402777777779,15.469999999999999,14.619930555555555,19.06826388888889,13.428958333333334,12.692152777777778,17.796666666666667,12.363333333333333,14.881111111111112,15.307361111111113,15.638263888888888,16.826319444444444,20.76111111111111,13.490347222222221,11.974305555555555,12.711666666666666,17.800972222222224,11.523263888888888,11.792013888888889,0.6593055555555556,0.48923611111111115,0.7330555555555556,0.6479861111111112,1.0361805555555557,0.7760416666666666,1.025625,0.9427083333333334,1.3784722222222223,0.8263194444444444,0.75375,1.25375,0.7216666666666667,0.9684722222222223,1.0102083333333334,1.0422916666666666,1.1592361111111111,1.5445833333333332,0.8324305555555556,0.6829861111111111,0.7555555555555555,1.2547916666666667,0.6392361111111111,0.6658333333333333,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,6.71,8.41,9.37,8.97,8.39,10.12,9.42,9.01,10.05,11.81,11.12,11.13,9.97,12.81,11.32,10.0,11.31,9.22,12.1,11.11,11.16,10.27,10.21,8.75,0.17,0.33,0.43,0.39,0.33,0.5,0.43,0.39,0.49,0.67,0.6,0.6,0.49,0.77,0.62,0.49,0.62,0.41,0.7,0.6,0.6,0.52,0.51,0.37,,,,,,,,,,,,,,,,,,,,,,,,
Mali,5.605,5.9576,5.5664,4.755199999999999,4.6388,5.7512,5.4038,5.7758,5.5486,5.2446,5.4152,6.0114,6.2148,5.9552,5.9162,5.0676,5.7906,5.389600000000001,5.0552,5.626,5.2806,5.4144,5.1088,6.0826,0.10980000000000001,0.1232,0.1014,0.044199999999999996,0.0374,0.10339999999999999,0.095,0.1116,0.08900000000000001,0.0658,0.0764,0.1292,0.1534,0.1254,0.1124,0.0604,0.1142,0.0736,0.055,0.0978,0.0726,0.08,0.062200000000000005,0.14679999999999999,,,,,,,,,,,,,,,,,,,,,,,,
Malta,8.30485294117647,8.183676470588235,8.198970588235294,7.538235294117648,7.829264705882353,10.104411764705883,7.209117647058823,8.215294117647058,8.941029411764706,8.272058823529411,7.913823529411765,7.615441176470589,5.955294117647059,9.095588235294118,7.875147058823529,8.055735294117646,6.198676470588235,8.939264705882353,5.976911764705882,7.170147058823529,6.420441176470588,6.356470588235294,6.586911764705882,6.2675,0.3238235294117647,0.3113235294117647,0.3135294117647059,0.2489705882352941,0.2772058823529412,0.5005882352941177,0.21661764705882353,0.3151470588235294,0.3863235294117647,0.32044117647058823,0.2858823529411765,0.2560294117647059,0.09382352941176471,0.4013235294117647,0.2811764705882353,0.29911764705882354,0.11661764705882352,0.3863235294117647,0.0963235294117647,0.21279411764705883,0.1388235294117647,0.1326470588235294,0.15544117647058825,0.12470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marshall Islands,0.7460869565217392,0.6482608695652174,0.7047826086956522,0.6778260869565217,0.8804347826086957,0.8352173913043479,0.8465217391304347,0.9,0.9586956521739131,0.8652173913043477,0.8695652173913043,0.9313043478260868,1.0978260869565217,0.9304347826086956,0.8800000000000001,1.0204347826086957,1.1134782608695653,1.1082608695652174,0.8695652173913043,0.8713043478260869,1.127391304347826,0.9695652173913044,0.8295652173913043,0.8973913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Martinique,3.0390625,3.85875,3.256875,3.9353125,2.9415625,3.6025,3.54625,4.2296875,3.7146875,3.19625,3.501875,3.8409375,4.7584375,3.5421875,3.5615625,2.79375,2.7175,2.935,3.4896875,3.283125,2.82,2.9253125,2.8040625,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009375,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,2.992272727272727,3.329318181818182,3.0029545454545454,2.6136363636363638,2.6218181818181816,3.3636363636363638,2.894090909090909,2.9263636363636363,3.035909090909091,2.830909090909091,2.925681818181818,3.104318181818182,3.348863636363636,3.1068181818181815,3.4604545454545454,2.9022727272727273,3.147272727272727,3.0322727272727277,3.0068181818181823,3.1588636363636367,2.8504545454545456,3.119545454545454,3.0415909090909095,3.5954545454545452,0.0006818181818181818,0.002727272727272727,0.00045454545454545455,0.0,0.0,0.0,0.0,0.0,0.00022727272727272727,0.0,0.0,0.0009090909090909091,0.0018181818181818182,0.0013636363636363635,0.0036363636363636364,0.00045454545454545455,0.0025,0.0009090909090909091,0.0,0.001590909090909091,0.0,0.0006818181818181818,0.00045454545454545455,0.005909090909090909,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,4.779090909090909,4.857272727272727,4.472727272727273,4.8,4.775454545454545,4.792727272727273,5.179090909090909,6.425454545454546,5.167272727272728,5.4354545454545455,5.214545454545455,5.347272727272728,5.826363636363637,6.069999999999999,5.46,5.678181818181819,5.307272727272727,5.303636363636364,5.722727272727273,5.710909090909091,6.246363636363636,5.9781818181818185,5.0181818181818185,5.555454545454546,0.030000000000000002,0.031818181818181815,0.012727272727272728,0.028181818181818183,0.020000000000000004,0.022727272727272728,0.05818181818181818,0.17181818181818184,0.05090909090909091,0.07545454545454545,0.05818181818181818,0.06545454545454545,0.11181818181818182,0.13272727272727272,0.07727272727272728,0.09818181818181819,0.06545454545454545,0.06636363636363636,0.10363636363636365,0.10090909090909092,0.15454545454545454,0.1290909090909091,0.03909090909090909,0.08636363636363636,,,,,,,,,,,,,,,,,,,,,,,,
Mayotte,8.31,8.262352941176472,8.053529411764705,8.478235294117647,7.122941176470588,8.004117647058823,6.75764705882353,7.997058823529411,9.156470588235294,9.367647058823529,8.152941176470588,9.874117647058824,9.223529411764707,9.768823529411764,8.540000000000001,9.97235294117647,7.205882352941177,8.112941176470589,8.629411764705882,8.82235294117647,8.468823529411765,8.901176470588235,8.444705882352942,8.035882352941178,0.3247058823529412,0.31941176470588234,0.2988235294117647,0.3411764705882353,0.20764705882352943,0.29411764705882354,0.17176470588235293,0.29411764705882354,0.40647058823529414,0.42823529411764705,0.30823529411764705,0.47941176470588237,0.41411764705882353,0.4688235294117647,0.3464705882352941,0.4864705882352941,0.21588235294117647,0.30470588235294116,0.3552941176470588,0.37470588235294117,0.34058823529411764,0.38176470588235295,0.3370588235294118,0.2976470588235294,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,0.8475,1.0046428571428572,1.0260714285714285,1.0980357142857142,1.4296428571428572,1.34375,1.4416071428571429,1.290357142857143,1.4326785714285715,1.1953571428571428,1.0921428571428573,1.7294642857142857,1.0210714285714286,1.41875,1.3739285714285714,1.383392857142857,1.8,2.1705357142857142,1.2269642857142855,1.1246428571428573,1.3144642857142856,1.346607142857143,0.93875,1.06375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
